nome,nome_chiave,eta,ruolo,ruolo_dettaglio,squadra,nazione_squadra,nazione_giocatore,instagram_followers,facebook_followers,twitter_followers,insta_likes_avg,google_hits,google_hits_1,wiki_visual,insta_hashtag,GER_kicker,GER_bild_G,GER_eurosport_G,ITA_corriere,ITA_sky_G,ITA_gazzetta_G,ENG_thesun,ENG_sky_G,ENG_guardian_G,SPA_marca,SPA_as_G,SPA_mundodep_G,FRA_francefootball_G,FRA_lequipe_G,FRA_eurosport_G,FRA_le10sport_G,INT_eurosport_G,INT_espn_G,INT_bein_G,pres_2018_tot,goal_2018_tot,assist_2018_tot,pres_2018_CL,goal_2018_CL,assist_2018_CL,pres_2017_tot,goal_2017_tot,assist_2017_tot,pres_2017_CL,goal_2017_CL,assist_2017_CL,pres_tot,goal_tot,assist_tot,pres_tot_CL,goal_tot_CL,assist_tot_CL,whoscored1819,valore,Instagram,Facebook,Twitter,SOCIAL,Germania,Francia,Italia,Spagna,Inghilterra,Internazionale,MEDIA,GOOGLE,WIKIPEDIA,IPOP
Luis Alberto,Luis Alberto,26,Centrocampista,Trequartista,SS Lazio,Italia,Spagna,205843.0,,,11150.3,242000000,270000000,154180,18882,300,149,47,623,482,831,70,173,576,737,8770,7030,74,435,298,308,1800,2170,223,16,2,3,0,0,0,47,12,21,0,0,0,185,38,56,0,0,0,6.73,35000000,0.303320642728911,0.24933316372440362,0.32200463648535493,0.2915528143128899,0.49120735279382055,0.4486750518901312,0.6464898188959421,0.6434628517939672,0.514346554319428,0.6100336979108497,0.5590358879340231,0.7565458400622525,0.29487639848575753,0.48002690991734714
Kieran Trippier,Trippier,28,Difensore,Terzino destro,Tottenham Hotspur,Inghilterra,Inghilterra,431366.0,,257449.0,58606.2,2410000,1780000,1672798,13281,84,46,47,40,60,88,739,2130,664,37,1620,233,92,171,220,2,1080,1110,527,18,1,4,3,0,1,35,0,9,3,0,3,334,10,66,9,0,4,7.19,35000000,0.3924122083085259,0.33208020154445184,0.45342735216677293,0.3926399206732502,0.3953131702232058,0.4115162265961092,0.38763439729078736,0.35461578689634443,0.6946701776448624,0.6012158311739458,0.4741609316375425,0.21673833904642156,0.6494462648054005,0.44446090506334796
Pablo Sarabia,Sarabia,26,Centrocampista,Trequartista,FC Siviglia,Spagna,Spagna,135812.0,,92961.0,9065.3,7230000,11700000,82917,6938,66,30,10,65,33,92,24,89,60,1059,5800,1470,60,92,60,1,1220,787,387,27,15,8,0,0,0,53,9,10,10,1,2,272,50,50,18,2,3,7.22,35000000,0.248290217192358,0.20284606382550005,0.35542002982770854,0.2688521036151889,0.31735162863818883,0.33024039639665914,0.3888045053984759,0.5928099003442534,0.37112006800405334,0.5814020286855448,0.4302880879111959,0.41914435827564944,0.20262781229835808,0.3645506371715227
Nacho Fernández,nacho fernandez,28,Difensore,Difensore centrale,Real Madrid CF,Spagna,Spagna,5231217.0,1945754.0,2368312.0,95635.4,15000000,20400000,407101,33690,39,36,44,20,8,8,25,36,51,322,2470,1600,28,58,70,31,984,677,257,13,0,0,3,0,0,42,4,0,8,1,0,193,9,6,30,2,1,6.68,35000000,0.5340961978064726,0.6148296302125734,0.6669363417855997,0.6052873899348818,0.35094419984120356,0.29006841736049666,0.21290841475960653,0.5136359019069453,0.3362820082634317,0.5524165836612706,0.3760425876321591,0.4789044720224244,0.4392753813354739,0.4536634135414089
Henrikh Mkhitaryan,Mkhitaryan,29,Centrocampista,Trequartista,FC Arsenal,Inghilterra,Armenia,2973508.0,3264181.0,1446732.0,71551.3,2980000,6370000,1230126,171266,765,1030,279,210,302,294,1811,8020,709,212,1190,413,4000,3190,289,209,1830,1830,1830,20,4,3,0,0,0,39,5,12,4,1,1,402,132,103,42,5,1,6.77,35000000,0.5504547278143751,0.6629306995904952,0.6195154496916023,0.6109669590321576,0.6587531498129529,0.6683178324903207,0.5516315715048224,0.4259830631449337,0.7762283300993736,0.6863052135411767,0.62786986009893,0.353789971011903,0.6037323295788961,0.5961493034800774
Nicolás Otamendi,Otamendi,30,Difensore,Difensore centrale,Manchester City,Inghilterra,Argentina,1984555.0,815011.0,560054.0,37911.2,3240000,3150000,322645,44918,192,116,120,131,118,228,564,713,553,740,2280,925,241,297,204,105,1440,473,715,14,0,1,3,0,0,46,5,0,8,1,0,381,24,12,46,1,0,7.16,35000000,0.4667598554005748,0.5339231811007543,0.5282057875114804,0.5096296080042698,0.4950796547302631,0.4649954731044552,0.4911492409795581,0.5257355861687526,0.6407890427643488,0.5931240604593021,0.5351455097011133,0.2780939693294889,0.40469652452050847,0.49295930691540785
Andrej Kramaric,Kramaric,27,Attaccante,Punta centrale,TSG 1899 Hoffenheim,Germania,Croazia,382419.0,9238.0,,27831.2,948000,1090000,352848,5408,450,585,253,67,58,64,64,197,180,44,454,113,73,176,83,1,476,95,175,20,11,3,6,5,1,42,13,9,0,0,0,295,137,45,6,5,1,6.89,35000000,0.32783496448740673,0.1174102763915926,0.2921645192952471,0.24580325339141548,0.6128733906345736,0.3724254286474737,0.39816240445550033,0.28587622884410613,0.4743211054876401,0.44158334732353427,0.4308736508988047,0.16402011066436237,0.4180047570897087,0.35497059393828595
Leonardo Bonucci,Bonucci,31,Difensore,Difensore centrale,Juventus FC,Italia,Italia,3320455.0,1773989.0,1554631.0,111790.2,6320000,12600000,640563,133634,342,302,260,2731,9080,10900,473,291,406,368,3210,869,405,606,558,765,3860,562,1890,21,1,3,6,0,3,51,2,1,0,0,0,495,30,13,54,2,4,6.89,35000000,0.5664524565078403,0.6062370588517236,0.6264362004581832,0.5997085719392491,0.5793272123369048,0.5435885606906906,0.8917718859652037,0.511409495488455,0.5927917327612408,0.6725064867198943,0.6318992289937316,0.42711042040233355,0.5066884278592847,0.5931199943674322
Manuel Akanji,Akanji,23,Difensore,Difensore centrale,Borussia Dortmund,Germania,Svizzera,116055.0,15644.0,9361.0,16635.0,1140000,1580000,267328,1053,129,115,132,13,21,10,31,34,35,15,169,36,235,14,25,1,78,80,54,18,1,0,4,0,0,39,2,2,6,0,1,169,9,5,10,0,1,6.89,33000000,0.2113285102825578,0.16638555599861854,0.1345490698139949,0.1707543786983904,0.4805136013644387,0.2805029831149309,0.23521520378464858,0.16839854244434946,0.32931132164017446,0.32467701784700226,0.30310311169925735,0.20392644977556382,0.37672568424505154,0.2646849036646665
Iñigo Martínez,inigo martinez,27,Difensore,Difensore centrale,Athletic Bilbao,Spagna,Spagna,48370.0,13210.0,194916.0,5937.9,7850000,8680000,117789,279,54,3,3,18,10,4,46,59,75,989,2970,2440,6,57,79,39,637,86,152,16,0,1,0,0,0,32,1,1,0,0,0,302,18,7,5,0,0,6.6,32000000,0.0933411774296864,0.1506623786895515,0.42665559421036753,0.22355305010986848,0.18943487153290994,0.23717976429956358,0.19431446159947732,0.5772598524031473,0.3899623344288825,0.44307115406323866,0.33853707305453656,0.38705056733411947,0.25483693334331703,0.30397900812129647
Lucas Moura,Lucas Moura,26,Attaccante,Ala destra,Tottenham Hotspur,Inghilterra,Brasile,3886302.0,3417868.0,2923428.0,101846.0,28600000,26800000,888419,32380,107,68,59,78,76,96,370,930,324,263,969,607,284,464,343,1430,618,402,741,25,7,0,6,2,0,17,2,5,1,0,0,351,76,72,45,5,4,7.0,32000000,0.5247151628386081,0.6672082636293433,0.6871969778619959,0.6263734681099824,0.42697899295826497,0.5047301616891121,0.42673612853207815,0.43722258148421167,0.6148102811944968,0.5582648908703383,0.494790506121417,0.5082356668309761,0.5553343818955466,0.5374030445259065
Jan Vertonghen,Vertonghen,31,Difensore,Difensore centrale,Tottenham Hotspur,Inghilterra,Belgio,789215.0,119989.0,881261.0,31119.2,2700000,2330000,386111,19137,168,97,77,93,96,232,636,839,746,128,583,375,394,334,161,8,1530,1490,690,12,1,0,3,0,0,48,1,1,6,0,1,500,42,16,25,0,1,6.86,32000000,0.3980786171523833,0.3558030661181241,0.5718214628687921,0.4419010487130999,0.46798306633881975,0.47963971218659435,0.4701011288230599,0.3736189628148147,0.661455187956444,0.6346830957898506,0.5145801923182639,0.24568126144811347,0.4314026387917298,0.46275165457170236
Maximiliano Gómez,Maxi Gomez,22,Attaccante,Punta centrale,Celta de Vigo,Spagna,Uruguay,80519.0,,22431.0,6231.6,9960000,25500000,154659,989,39,39,2,158,96,363,15,134,30,202,3050,1010,172,118,50,6,387,171,134,16,8,4,0,0,0,39,18,5,0,0,0,107,55,21,0,0,0,7.11,30000000,0.15296349006236062,0.1442723179528815,0.21862947339102817,0.1719550938020901,0.2480687384671015,0.3720934837934429,0.5065853972904101,0.4907291456487044,0.34256147639391693,0.44464102249086257,0.40077987734740644,0.5028907631228031,0.2953377215942809,0.3380702754734357
Carlos Soler,Carlos Soler,21,Centrocampista,Centrocampista di destra,Valencia CF,Spagna,Spagna,112769.0,11993.0,32486.0,12062.7,18300000,20100000,62187,680,49,5,5,15,6,8,18,412,69,492,1420,812,45,62,79,5,379,259,65,23,2,5,6,2,3,37,1,5,0,0,0,133,12,11,6,2,3,6.66,30000000,0.18279451888730036,0.14167633188170617,0.25426370558587835,0.19291151878496163,0.21989341649166483,0.31382329437461126,0.19080951463241191,0.4861693147691277,0.4169616610732576,0.4305451500208848,0.343033725226993,0.47731195922863506,0.15984173267724977,0.29764459996570247
Giovani Lo Celso,Lo Celso,22,Centrocampista,Centrale,Real Betis Balompié,Spagna,Argentina,718934.0,,119433.0,81500.6,2580000,40600000,421496,8408,62,52,73,28,72,158,54,57,111,446,2610,617,336,541,15700,1930,652,305,1040,21,8,2,0,0,0,48,6,7,7,0,2,119,17,22,7,0,2,7.24,30000000,0.4116207246346744,0.38972420541909236,0.3795288365346734,0.3936245888628134,0.40111843116280205,0.6411650132486328,0.39738172246682524,0.4997599484207786,0.4087507114917201,0.5635470966325572,0.48528715390388605,0.5528844770979442,0.44444327412964896,0.4627204037490318
Dayot Upamecano,Upamecano,20,Difensore,Difensore centrale,RasenBallsport Lipsia,Germania,Francia,38793.0,,,3259.8,181000,271000,85452,718,216,384,203,14,18,15,25,23,15,10,220,142,1240,1710,67,43,10,9,101,19,0,0,0,0,0,41,3,0,5,0,0,114,4,2,5,0,0,6.85,30000000,0.08793088453939853,0.0615252801328331,0.17971800607858313,0.10972472358360492,0.5587507781526763,0.5544942856874376,0.2457999284408142,0.2052852358059282,0.2779654613797989,0.19739615238240452,0.3399486403081766,0.01441032240433324,0.2071064933647149,0.23548934803353844
Yerry Mina,Yerry Mina,24,Difensore,Difensore centrale,FC Everton,Inghilterra,Colombia,3477376.0,117361.0,,130064.3,4230000,2920000,1483844,43043,41,50,63,40,51,8,244,228,386,216,10600,1150,31,72,111,368,458,593,509,7,0,0,0,0,0,6,0,1,0,0,0,132,16,4,0,0,0,6.62,30000000,0.5400649140611081,0.353744113663183,0.47541923129381314,0.4564094196727015,0.3765298563090577,0.3169481737196888,0.30631133709089303,0.5496954677770896,0.5574005055248604,0.5466991563144731,0.4422640827893438,0.2699440018585677,0.6316203526439392,0.44767064638697024
Eric Bailly,Eric Bailly,24,Difensore,Difensore centrale,Manchester United,Inghilterra,Costa d'Avorio,2067545.0,862021.0,872832.0,87028.4,9260000,6590000,335682,10540,68,54,4,27,5,5,1047,1940,211,88,531,268,83,110,116,10,651,575,456,10,0,0,2,0,0,18,1,0,3,0,0,140,2,1,5,0,0,6.33,30000000,0.4602417399568119,0.5391369903441675,0.5708967776911233,0.5234251693307009,0.30726592265107655,0.3702801199976499,0.19444771575623312,0.34515312221979205,0.6644348600321599,0.5540006766569515,0.40593040288564386,0.3574397633505731,0.41058759564025143,0.4339895712997082
Presnel Kimpembe,Kimpembe,23,Difensore,Difensore centrale,FC Paris Saint-Germain,Francia,Francia,2267631.0,115895.0,154690.0,129412.9,1150000,1770000,421477,25529,83,48,32,43,29,43,92,81,236,26,469,181,825,2550,481,1010,212,203,1130,17,0,1,6,0,0,38,0,0,3,0,0,100,0,1,10,0,0,6.83,30000000,0.5081248091854761,0.35257542371234263,0.40441621210566314,0.42170548166782734,0.38309512186418965,0.6188960459234373,0.3428927924221788,0.28122114158861683,0.4676445747988831,0.5118432484977007,0.43426548751583444,0.21613274506442787,0.4444365700151633,0.41193442592528
Álvaro Odriozola,Odriozola,23,Difensore,Terzino destro,Real Madrid CF,Spagna,Spagna,438608.0,7008.0,110636.0,63531.3,1660000,2710000,371255,8168,47,55,24,26,32,74,29,89,45,341,23000,2170,61,106,43,49,584,288,319,12,1,4,3,0,0,41,1,4,0,0,0,162,6,19,3,0,0,6.61,30000000,0.381662350587111,0.09172400986354699,0.3721675218226282,0.2818512940910954,0.35281046164397645,0.3253374304936436,0.3422203978456014,0.619020600209179,0.368225662240606,0.5116562488235611,0.41987846687609465,0.2619212901139785,0.42556747191080396,0.36839213141405786
Ángel Correa,angel correa,23,Attaccante,Ala destra,Atlético de Madrid,Spagna,Argentina,545814.0,,165145.0,22471.5,25800000,53900000,205883,2881,104,10,61,130,6,39,68,1050,229,295,1740,190,66,82,141,1,960,251,525,26,3,3,6,0,1,56,9,9,6,0,1,223,40,44,26,1,2,6.72,30000000,0.3122418982464421,0.359042719485816,0.4107086643054508,0.360664427345903,0.3619734704371598,0.35719853945049085,0.33189281986586805,0.4312864807342846,0.541834794595638,0.5440190031423193,0.42803418470429344,0.5833438528876151,0.3378845423091889,0.4155842532236612
Aleksandr Golovin,Golovin,22,Centrocampista,Trequartista,AS Monaco,Francia,Russia,495617.0,,,78247.6,1220000,2810000,515455,16576,83,40,10,65,58,65,99,378,138,58,492,657,167,150,203,3130,394,216,747,13,0,2,3,0,1,43,7,6,6,0,1,138,16,17,16,0,2,6.12,30000000,0.41696676765517576,0.3478858155100791,0.39678509391379485,0.38721255902634993,0.3371918981849696,0.4256956114188797,0.3973736628929243,0.35294112137466954,0.5037424928095969,0.5203001844103429,0.4228741618485638,0.2658163773982356,0.47437179066217655,0.4035518923846222
Gelson Martins,Gelson Martins,23,Attaccante,Ala destra,Atlético de Madrid,Spagna,Portogallo,219214.0,77176.0,25986.0,14241.6,3240000,3090000,292179,2257,62,80,24,43,69,39,101,59,38,75,1200,208,50,62,113,3,304,104,267,12,1,0,2,0,0,52,13,13,6,1,2,192,34,40,14,1,2,6.39,30000000,0.2512594233728802,0.3147724784489608,0.232783862343455,0.266271921388432,0.377703113677033,0.3293210074192547,0.36983805832091415,0.3657149622004978,0.396109570597228,0.4450512559180928,0.3806229946888367,0.27602673932108274,0.38994550793143623,0.3407750890500759
Nicolò Barella,Barella,21,Centrocampista,Centrale,Cagliari Calcio,Italia,Italia,79652.0,,,14677.3,315000,8590000,95054,4979,14,10,3,866,1440,1640,19,39,39,12,154,10,7,27,9,4,697,113,67,18,1,0,0,0,0,35,6,0,0,0,0,149,11,3,0,0,0,6.81,30000000,0.23961908060209422,0.1424128339569254,0.24102549719780886,0.20768580391894284,0.1706907097777183,0.1438824344273952,0.7197527836968094,0.11729494847466837,0.3190319549216513,0.4242044356516412,0.3158095444916473,0.3859301937551596,0.22294381325384977,0.2842535168832474
Iñaki Williams,inaki williams,24,Attaccante,Ala destra,Athletic Bilbao,Spagna,Spagna,130878.0,40494.0,64666.0,11870.1,1650000,433000,160455,381,26,2,3,14,7,10,42,126,60,293,1030,1290,8,58,70,3,390,37,212,19,6,2,0,0,0,52,10,8,0,0,0,214,61,31,0,0,0,6.82,30000000,0.1698107997074635,0.2548101895972141,0.3204997812952896,0.24837359019998906,0.14349404375597438,0.2443872247198303,0.20028351124208674,0.4666699834345945,0.40432677522876626,0.4083587984430636,0.3112533894707193,0.06478340939334805,0.3008092813577186,0.27074852710684993
Keita Baldé,Keita Baldé,23,Attaccante,Ala sinistra,FC Internazionale,Italia,Senegal,554661.0,188378.0,103428.0,40083.8,2540000,4320000,263621,6900,40,70,8,160,241,3550,67,90,72,62,324,915,216,345,213,122,444,140,446,20,3,2,4,0,0,33,8,11,6,0,2,211,58,40,10,0,2,6.68,30000000,0.3649461545368983,0.3977391264082753,0.3656856196272423,0.37612363352413863,0.31633915366971443,0.4680583142125272,0.6109825142470631,0.3478914379674129,0.4172311536929117,0.4891751779494164,0.4416129586231743,0.31204583907900557,0.37464896244721885,0.40588576853069874
Nélson Semedo,nelson semedo,25,Difensore,Terzino destro,FC Barcellona,Spagna,Portogallo,1744757.0,324472.0,68510.0,89683.6,445000,2990000,291922,9556,81,38,7,28,58,6,104,70,44,48,1080,314,379,64,48,144,232,193,272,18,0,0,4,0,0,36,0,2,7,0,0,182,8,23,22,1,0,6.77,30000000,0.4523165549844277,0.4482937232721814,0.3260555630782643,0.40888861377829117,0.32219700152123193,0.3764969999183279,0.28664259783871415,0.35653400285832043,0.4081909318856345,0.4579982461569337,0.36800996336319375,0.2724904780748721,0.3898146359471438,0.37245733959418653
Thilo Kehrer,Thilo Kehrer,22,Difensore,Difensore centrale,FC Paris Saint-Germain,Francia,Germania,287443.0,27740.0,21900.0,36391.8,680000,799000,189628,4264,313,388,223,9,5,7,10,23,37,7,143,50,62,89,96,604,62,55,138,18,0,0,5,0,0,33,3,2,0,0,0,196,12,12,5,0,0,6.79,30000000,0.321807069877377,0.21964005804687653,0.21632445242901907,0.25259052678442423,0.5786604852356924,0.3454906475299368,0.15873403368520286,0.14196397853430925,0.2747069787675658,0.3395299309082184,0.3065143424434876,0.13063590098267985,0.3256531866361644,0.27755879296664027
André Silva,André Silva,23,Attaccante,Punta centrale,FC Siviglia,Spagna,Portogallo,1702644.0,343539.0,240381.0,124646.2,115000000,154000000,536982,34347,569,230,138,318,679,899,354,945,607,249,3040,1320,456,924,365,427,1570,810,1150,23,9,2,0,0,0,40,10,2,0,0,0,211,71,20,8,4,2,7.21,30000000,0.5050419901977184,0.4536026799199408,0.4468274281611618,0.46849069942627364,0.5709091255658689,0.5500018388562631,0.6324803012768198,0.506700926467763,0.6357872551553003,0.6337975030111144,0.5882794917221882,0.6961920124402295,0.48045663491831153,0.5556179723609538
Ante Rebic,Ante Rebic,25,Attaccante,Seconda punta,Eintracht Francoforte,Germania,Croazia,553170.0,,,69237.3,1160000,1760000,588019,12164,387,440,199,20,10,6,64,116,59,28,332,90,55,102,25,5,242,142,97,17,5,2,0,0,0,28,9,3,0,0,0,163,36,13,0,0,0,7.16,30000000,0.40616202916828387,0.3599724614837941,0.4060383785598604,0.3907242897373128,0.5883825137755812,0.3024510149997989,0.21155725617649854,0.24845695347944244,0.41705883622318884,0.40858309030028245,0.36274827749246535,0.21552371993675237,0.49395968631153003,0.36892235821954666
Jean Michaël Seri,Jean Seri,27,Centrocampista,Centrale,FC Fulham,Inghilterra,Costa d'Avorio,60507.0,,,7657.1,99800000,22300000,133220,377,14,598,423,20,5,36,188,183,492,27,901,1630,220,339,3770,595,1080,2380,1980,19,1,2,0,0,0,43,2,10,0,0,0,227,19,36,0,0,0,6.57,30000000,0.12193163540665268,0.11173134802364904,0.21769181787014855,0.1504516004334834,0.47821922591599847,0.5616383923920893,0.24410540750866527,0.3764235333434017,0.5485198800007164,0.6797034868477475,0.48143498766810305,0.4884768833617666,0.273145496770792,0.37287155522196613
Serge Gnabry,Gnabry,23,Attaccante,Ala sinistra,FC Bayern Monaco,Germania,Germania,758908.0,520043.0,506275.0,35045.4,1420000,1820000,367739,10013,641,1280,844,56,103,103,87,200,286,42,581,81,409,702,91,3,331,1540,828,20,4,4,5,0,1,27,10,8,0,0,0,151,45,26,8,0,1,7.02,30000000,0.38199496224846313,0.49215079268195633,0.5184927013283819,0.46421281875293374,0.6961256158837158,0.49043935068113775,0.42551330445266994,0.28444309415485647,0.5029085118613065,0.5877929272297434,0.49787046737723833,0.21912716285487208,0.4241522885396787,0.4566491556287984
Wissam Ben Yedder,Ben Yedder,28,Attaccante,Punta centrale,FC Siviglia,Spagna,Francia,186500.0,46998.0,94451.0,15233.7,647000,2150000,501615,6296,68,65,111,104,83,64,61,162,108,377,2960,646,1120,1190,461,8070,964,969,2700,25,14,7,0,0,0,42,22,5,9,8,0,283,125,40,14,10,0,7.33,30000000,0.27970645894239937,0.26865881125931185,0.35694993720430024,0.30177173580200384,0.42705849019058345,0.599914364294562,0.4291223933156212,0.49998428490009106,0.44784941285835805,0.6557352739456129,0.5099440365841381,0.2370388068587111,0.47032404198326494,0.4247583887048015
Wilfried Zaha,Zaha,26,Attaccante,Ala destra,Crystal Palace,Inghilterra,Costa d'Avorio,522934.0,328647.0,835851.0,20691.9,5330000,16100000,713870,2073,23,132,98,41,148,90,719,1120,911,29,243,74,125,92,108,8,897,348,583,15,3,3,0,0,0,29,9,5,0,0,0,322,47,59,0,0,0,6.98,30000000,0.29696808242973277,0.4494823966119208,0.566731422015117,0.4377273003522568,0.39900467243230214,0.37614455165122523,0.42066165178460757,0.2307592948045396,0.6829837420614879,0.5572491303909071,0.4444671738541783,0.4534592823747791,0.5228028232910095,0.4505679136225117
Alessandro Florenzi,Florenzi,27,Difensore,Terzino destro,AS Roma,Italia,Italia,1129748.0,994405.0,677395.0,57079.2,1590000,2560000,119887,50946,165,53,73,1962,672,2790,44,205,172,166,540,329,139,201,183,45,1570,150,380,20,2,2,6,0,1,42,1,4,10,0,0,353,69,33,30,1,1,6.95,30000000,0.46783726008620025,0.5524197434503164,0.5465076961170285,0.522254899884515,0.44490613738108303,0.42666491088921105,0.7446169508326174,0.3764402272768497,0.4597220340307757,0.5308999128511894,0.4972083622102877,0.2558005108131834,0.2574625596797282,0.4602979948552894
Geoffrey Kondogbia,Kondogbia,25,Centrocampista,Centrale,Valencia CF,Spagna,Repubblica Centrafricana,316426.0,118753.0,170493.0,15472.5,824000,1500000,193779,11585,61,9,7,849,266,1110,58,110,158,511,2420,651,394,833,381,380,1070,99,908,15,0,0,5,0,0,36,4,4,0,0,0,250,11,15,13,1,0,6.8,30000000,0.31850263268294493,0.35484037720996636,0.4137750314075197,0.362372680433477,0.26093943914982737,0.5421594367109045,0.6480894448809044,0.5034229358890828,0.44620997651519106,0.5361524382414516,0.48949561189789353,0.1983411598751771,0.32887359652042714,0.41375513355303606
Paco Alcácer,paco alcacer,25,Attaccante,Punta centrale,Borussia Dortmund,Germania,Spagna,1628782.0,151089.0,289700.0,178472.4,2110000,5320000,584797,52055,244,320,283,108,61,230,133,333,262,882,5560,1540,99,204,210,219,1190,550,958,16,13,1,4,1,1,23,7,4,2,1,0,215,75,27,14,2,2,7.32,30000000,0.5318764832853223,0.37723073652917694,0.4647829084633781,0.45796337609262583,0.5693002442596437,0.4193308151804165,0.46042555589269524,0.5854010818019599,0.5333465761812052,0.6029726189905933,0.528462815384419,0.33442773252213104,0.49314254299636945,0.4883852087366265
Willian José,Willian José,27,Attaccante,Punta centrale,Real Sociedad,Spagna,Brasile,84582.0,,108691.0,4067.9,21400000,14700000,113239,870,103,100,66,25,105,196,340,38700,856,435,1330,2200,176,233,233,199,1530,870,418,16,3,0,0,0,0,40,20,4,0,0,0,268,76,16,0,0,0,6.66,30000000,0.13216203622622605,0.14892102794277193,0.37046102294392647,0.21718136237097482,0.4421846883306713,0.44870879346294074,0.412475119475868,0.5087202013465626,0.7721647647796285,0.5961107651427865,0.530060722089743,0.44368048508886054,0.24897819065934626,0.41132428139996263
Emre Can,Emre Can,24,Centrocampista,Mediano,Juventus FC,Italia,Germania,2317273.0,980530.0,47747.0,127806.4,62900000,70200000,705015,81537,481,962,743,282,450,417,561,755,819,138,1220,312,104,189,183,642,2850,385,935,14,0,1,3,0,0,38,6,5,8,1,0,301,26,20,20,1,1,6.71,30000000,0.5439582999246898,0.5511133326092701,0.2913162932746045,0.4621293086028548,0.6694466772586433,0.4137654196065925,0.5889133314640292,0.40207396598958933,0.6563667067424309,0.6208176506610079,0.5585639586203822,0.6117453272825756,0.5209465218916358,0.5336785024277335
Ander Herrera,Ander Herrera,29,Centrocampista,Centrale,Manchester United,Inghilterra,Spagna,3582588.0,1056778.0,2492380.0,87623.5,17100000,16300000,324179,71436,119,103,10,106,146,278,1000,717,648,978,1510,1360,93,102,119,5170,1400,347,605,13,2,1,1,0,0,39,2,2,6,0,0,388,36,47,10,0,0,6.83,30000000,0.5393834345446861,0.558075863024676,0.6718490745023186,0.5897694573572269,0.3850904931232459,0.37241177522846386,0.49585289445456016,0.5307149810675491,0.6684929795349236,0.5746198235893695,0.504530491166352,0.45478636895275576,0.4054019343934245,0.5142436020378157
Gylfi Sigurdsson,Sigurdsson,29,Centrocampista,Trequartista,FC Everton,Inghilterra,Islanda,222142.0,,,17965.4,2190000,9780000,408807,11184,1154,707,461,91,108,151,650,2590,1120,158,534,450,134,264,143,1,1550,365,571,19,8,2,0,0,0,33,6,5,0,0,0,376,100,61,0,0,0,7.17,30000000,0.3109652292399005,0.2577008417062063,0.3284164234874637,0.2990274981445235,0.6812898366844512,0.4275809550907353,0.459707893328041,0.3835108757937234,0.7148103526744074,0.5778365095719379,0.540789403857216,0.3998763702500368,0.43989730911243463,0.45287205426721255
Julian Draxler,Draxler,25,Centrocampista,Trequartista,FC Paris Saint-Germain,Francia,Germania,3822996.0,1915990.0,,127197.6,4910000,6120000,455624,72327,1435,4010,4180,263,208,451,340,405,391,286,1240,620,736,1080,1230,4260,1350,381,1760,21,3,5,5,0,1,47,5,10,8,0,2,366,81,65,47,8,8,7.09,30000000,0.5584750586144295,0.6133964234124116,0.5855617998503079,0.5858110939590496,0.8249533432957108,0.6129033483358235,0.5617127021088423,0.4514727535106891,0.5900268265574499,0.6180923484249354,0.6098602203722419,0.34948624778328313,0.4560223157923051,0.5656457425169262
Victor Wanyama,Wanyama,27,Centrocampista,Mediano,Tottenham Hotspur,Inghilterra,Kenia,335839.0,,355456.0,18824.6,1140000,6840000,240008,16820,48,37,4,22,30,74,396,777,640,33,277,119,92,109,72,7,1120,255,281,7,0,0,1,0,0,24,1,0,1,0,0,320,25,13,14,1,0,6.5,30000000,0.34070628229454947,0.3041879416051098,0.4844639656645568,0.3764527298547387,0.279115544058154,0.35815923873053146,0.3329390523047174,0.255562463516235,0.6353123226920503,0.5258637212336499,0.3978253904225563,0.36144218576968545,0.3606929785819781,0.38531324513192894
Steven Nzonzi,Nzonzi,29,Centrocampista,Mediano,AS Roma,Italia,Francia,345667.0,42260.0,,51631.8,67700,1140000,638688,10324,22,65,104,175,239,246,37,310,302,107,2900,2430,365,609,294,707,1400,190,756,21,1,0,6,0,0,44,1,2,8,0,0,412,22,20,27,1,0,7.01,30000000,0.3710047572969943,0.25877899759836376,0.3461597202551932,0.3253144917168504,0.3750942591901298,0.519116831625467,0.5302105452070268,0.4906393559216779,0.4869443660246928,0.5618772939765883,0.49398044199093044,0.16884121676275937,0.5062524671970573,0.41953816464145
Dries Mertens,Dries Mertens,31,Attaccante,Punta centrale,SSC Napoli,Italia,Belgio,1347169.0,944060.0,783335.0,132070.8,12700000,6840000,573574,24767,173,155,70,334,331,680,217,356,253,82,351,438,269,219,163,59,1280,318,805,22,10,5,6,3,0,49,22,12,6,2,4,508,195,154,26,10,10,7.11,30000000,0.4889496675792205,0.5475892833206946,0.5604881196655327,0.5323423568551492,0.4818867890563727,0.45020616254334483,0.6008478284475255,0.3398057115828497,0.5531208749631321,0.5793819328954241,0.5008748832481081,0.36144218576968545,0.49026065988630607,0.4958162923372807
Diego Godín,godin,32,Difensore,Difensore centrale,Atlético de Madrid,Spagna,Uruguay,1405333.0,1027193.0,557460.0,37271.2,3170000,41100000,472836,7332,283,117,301,224,471,334,185,230,397,3118,6880,1230,2200,6970,2050,200,3430,395,1710,18,2,1,4,0,0,45,1,0,4,0,0,484,29,18,57,3,1,6.88,30000000,0.39778620869740555,0.5554358776209835,0.5277591194559397,0.49366040192477617,0.5438825904911263,0.7397953143780079,0.5737758355295366,0.636143960611066,0.5480887281248942,0.6518412921658917,0.6155879535500871,0.5542001930039383,0.46153698393654113,0.5627496458195755
